,entry_count,positive_count,negative_count,correctly_guessed,positive_guess_count,negative_guess_count
P06756,73,1,72,47,25,48
P0C7P2,20,0,20,8,12,8
P0DI80,1,0,1,0,1,0
P18031,51,19,32,27,29,22
P22033,45,5,40,24,26,19
P22413,67,1,66,44,24,43
P23582,5,0,5,4,1,4
P26572,20,0,20,14,6,14
P29083,36,10,26,20,16,20
P42568,139,30,109,68,99,40
P43365,26,0,26,17,9,17
P58546,4,1,3,3,2,2
P60331,53,0,53,48,5,48
P61574,7,0,7,6,1,6
Q13469,142,50,92,75,83,59
Q13651,62,0,62,39,23,39
Q14533,46,5,41,29,20,26
Q14CZ0,27,3,24,18,12,15
Q15800,9,0,9,7,2,7
Q32MK0,53,4,49,28,29,24
Q3KNS1,75,0,75,51,24,51
Q3KNS6,35,1,34,24,12,23
Q49AJ0,153,7,146,84,76,77
Q4KMZ1,46,4,42,18,32,14
Q53GL0,46,10,36,22,34,12
Q5PSV4,30,4,26,12,22,8
Q5T848,128,7,121,72,61,67
Q5VZM2,34,2,32,24,10,24
Q63HQ2,93,7,86,55,45,48
Q63ZY6,29,3,26,13,19,10
Q6IPR3,14,1,13,7,8,6
Q6P5W5,55,0,55,40,15,40
Q6PF04,48,0,48,32,16,32
Q6PF06,21,0,21,18,3,18
Q6PI26,53,2,51,21,34,19
Q7KZN9,28,0,28,23,5,23
Q7RTY8,84,0,84,55,29,55
Q7RTY9,26,0,26,21,5,21
Q7Z5P4,18,1,17,9,10,8
Q7Z7A1,168,13,155,73,106,62
Q86VR2,64,23,41,35,38,26
Q86WV1,30,1,29,18,11,19
Q8IUD6,52,5,47,36,19,33
Q8IVP9,31,0,31,22,9,22
Q8IVU1,62,1,61,41,22,40
Q8IYS5,22,0,22,13,9,13
Q8N3P4,135,18,117,78,61,74
Q8N4L8,22,0,22,10,12,10
Q8N573,117,31,86,63,59,58
Q8N720,59,5,54,42,20,39
Q8N9Z0,31,0,31,17,14,17
Q8NA77,10,0,10,7,3,7
Q8NG76,23,0,23,23,0,23
Q8TCT9,29,4,25,20,13,16
Q92782,15,0,15,10,5,10
Q96A56,26,0,26,13,13,13
Q96BS2,13,0,13,5,8,5
Q96DW6,21,0,21,15,6,15
Q96ID5,33,3,30,15,21,12
Q96J94,47,1,46,29,19,28
Q96K78,74,3,71,46,31,43
Q96MW7,53,5,48,26,30,23
Q99742,52,0,52,33,19,33
Q9BSF8,66,12,54,32,46,20
Q9BTE6,25,1,24,14,12,13
Q9H306,24,0,24,20,4,20
Q9H4A6,16,4,12,10,10,6
Q9H4K1,15,0,15,7,8,7
Q9H6R0,55,9,46,33,31,24
Q9H8Y1,62,2,60,34,30,32
Q9NTI5,146,38,108,85,97,49
Q9NUQ8,58,10,48,33,29,29
Q9NVP2,12,1,11,7,4,8
Q9NWN3,84,1,83,36,49,35
Q9NXT0,46,0,46,26,20,26
Q9P215,39,4,35,22,19,20
Q9UHL0,31,2,29,20,13,18
Q9UK99,31,0,31,19,12,19
Q9UL49,34,2,32,21,15,19
Q9UQC9,80,0,80,51,29,51
Q9Y279,35,2,33,19,18,17
A0A0C4DH28,15,0,15,6,9,6
A0A2R8YFM6,21,0,21,18,3,18
A0A494C086,28,0,28,14,14,14
A0A5F9ZGZ6,41,0,41,22,19,22
A0A5F9ZH02,2,0,2,2,0,2
A1L168,12,0,12,7,5,7
O00425,47,12,35,27,28,19
O15403,47,6,41,33,16,31
O43364,44,2,42,25,19,25
O43765,29,6,23,17,12,17
O60704,18,0,18,10,8,10
O75167,74,11,63,37,40,34
O75339,80,1,79,42,39,41
O75503,13,0,13,9,4,9
O95070,24,2,22,17,9,15
O95980,91,1,90,55,37,54
P0DO92,10,0,10,4,6,4
P11362,80,7,73,52,23,57
P12036,136,49,87,71,102,34
P15735,26,2,24,15,11,15
P17787,30,0,30,26,4,26
P20073,46,6,40,27,25,21
P20594,65,6,59,45,22,43
P29372,24,4,20,15,11,13
P31391,20,0,20,14,6,14
P35080,6,1,5,2,5,1
P50402,68,30,38,36,36,32
P58505,17,0,17,10,7,10
Q01449,12,2,10,4,10,2
Q02985,28,0,28,20,8,20
Q03188,171,55,116,83,81,90
Q05655,57,20,37,34,25,32
Q07011,21,0,21,13,8,13
Q13136,163,55,108,84,118,45
Q13201,109,3,106,59,53,56
Q14004,255,67,188,134,146,109
Q14188,51,7,44,30,28,23
Q15431,65,1,64,36,28,37
Q16254,63,8,55,36,35,28
Q2VPJ9,24,0,24,18,6,18
Q32P44,107,13,94,54,54,53
Q3LIE5,24,0,24,15,9,15
Q58F21,102,6,96,63,45,57
Q5TBA9,322,31,291,190,155,167
Q5W041,70,2,68,40,30,40
Q68CZ6,46,3,43,24,25,21
Q6N075,36,0,36,24,12,24
Q6NVU6,10,0,10,7,3,7
Q6P4F1,37,0,37,19,18,19
Q71RH2,14,0,14,13,1,13
Q7Z3Z4,77,2,75,47,32,45
Q86XN7,154,1,153,103,52,102
Q8N3Y1,45,3,42,28,20,25
Q8N431,27,0,27,16,11,16
Q8N4Y2,19,0,19,6,13,6
Q8N9Z2,19,3,16,12,8,11
Q8NCA9,27,3,24,10,20,7
Q8NCY6,26,8,18,11,21,5
Q8NEE6,62,0,62,43,19,43
Q8NGY5,23,0,23,20,3,20
Q8NHY2,103,5,98,53,55,48
Q92982,9,0,9,4,5,4
Q96G27,21,0,21,13,8,13
Q96HS1,19,3,16,9,9,10
Q96I34,37,10,27,18,27,10
Q96QD5,50,10,40,28,30,20
Q96R48,25,0,25,20,5,20
Q9BRB3,53,0,53,41,12,41
Q9BT49,28,5,23,14,19,9
Q9BUG6,53,7,46,27,33,20
Q9BWM5,53,2,51,36,19,34
Q9C0F3,43,1,42,31,13,30
Q9H227,27,0,27,19,8,19
Q9H3Z4,15,4,11,10,5,10
Q9H5J8,36,8,28,18,24,12
Q9H777,20,1,19,11,10,10
Q9HC77,144,30,114,76,96,48
Q9NPC6,20,2,18,9,13,7
Q9NQ03,25,0,25,12,13,12
Q9NQG5,34,8,26,18,18,16
Q9NS69,9,2,7,6,5,4
Q9NVD7,33,12,21,19,26,7
Q9NWM0,37,0,37,29,8,29
Q9NYH9,42,3,39,23,22,20
Q9NZU7,33,2,31,14,21,12
Q9P0K1,89,16,73,51,50,39
Q9P1F3,2,0,2,0,2,0
Q9P1V8,48,1,47,30,19,29
Q9P1W3,57,3,54,41,19,38
Q9UBU6,38,7,31,22,21,17
Q9UJ99,69,3,66,39,31,38
Q9UJW8,70,2,68,46,22,48
Q9UMR7,23,0,23,14,9,14
Q9Y2G9,118,3,115,77,42,76
Q9Y3C8,3,0,3,2,1,2
Q9Y5L0,54,1,53,39,16,38
Q9Y6H1,9,2,7,5,6,3
A0A087WSY6,14,0,14,11,3,11
A0A1B0GW64,7,0,7,3,4,3
A0A1W2PPL8,9,0,9,7,2,7
A0A1W2PR75,9,0,9,6,3,6
A0A2R9YJI8,20,0,20,10,10,10
A0A494C0Y3,12,0,12,5,7,5
A1A4V9,20,1,19,11,8,12
A8MV81,6,0,6,3,3,3
B2CW77,14,1,13,7,6,8
K7EJ46,5,0,5,2,3,2
O00141,32,5,27,16,21,11
O15069,170,13,157,98,85,85
O15551,14,3,11,10,7,7
O60522,168,1,167,95,74,94
O75711,2,0,2,1,1,1
O95396,31,4,27,22,11,20
O95969,5,0,5,3,2,3
P01700,19,0,19,10,9,10
P02743,19,1,18,14,6,13
P02786,69,15,54,43,27,42
P04085,15,0,15,9,6,9
P07101,44,6,38,24,20,24
P08240,56,14,42,34,26,30
P0C870,16,0,16,12,4,12
P0DN86,13,0,13,5,8,5
P10153,7,0,7,6,1,6
P11245,15,0,15,12,3,12
P15927,38,13,25,19,22,16
P17535,41,12,29,21,24,17
P36959,26,2,24,16,12,14
P50748,186,9,177,130,61,125
P51659,60,9,51,30,37,23
P51795,60,1,59,40,21,39
P57775,35,0,35,25,10,25
P78396,27,0,27,19,8,19
P98175,130,36,94,74,90,40
Q00537,64,15,49,38,37,27
Q02078,83,16,67,47,50,33
Q05397,106,25,81,62,53,53
Q07869,41,5,36,27,15,26
Q08426,52,6,46,28,30,22
Q13283,41,15,26,23,11,30
Q13488,44,3,41,33,14,30
Q14116,16,1,15,8,7,9
Q15170,21,9,12,12,18,3
Q15406,43,1,42,23,21,22
Q15542,65,2,63,33,34,31
Q15811,144,28,116,89,63,81
Q16665,94,16,78,52,46,48
Q17RD7,88,2,86,49,41,47
Q2M2I5,67,3,64,28,42,25
Q2TAC6,87,0,87,40,47,40
Q3SY69,49,2,47,27,24,25
Q53EL9,82,0,82,55,27,55
Q5JQD4,3,0,3,2,1,2
Q5T0J7,6,0,6,4,2,4
Q5XG87,89,0,89,44,45,44
Q6NSI8,58,2,56,37,23,35
Q6UWL2,60,1,59,42,19,41
Q86UD0,27,0,27,15,12,15
Q8IZV2,21,4,17,14,11,10
Q8N149,57,0,57,42,15,42
Q8N6R1,2,0,2,2,0,2
Q8NCE0,42,8,34,24,22,20
Q8NGP8,29,0,29,26,3,26
Q8WWZ3,14,0,14,6,8,6
Q96AN5,30,0,30,18,12,18
Q96BR1,40,7,33,22,19,21
Q96BX8,9,2,7,6,5,4
Q96DH6,22,3,19,8,17,5
Q96EC8,17,0,17,11,6,11
Q96HH9,71,19,52,35,43,28
Q96MD7,16,3,13,9,10,6
Q96MG8,18,1,17,13,6,12
Q96N23,254,0,254,152,102,152
Q96P70,70,5,65,52,23,47
Q99541,52,8,44,27,29,23
Q99650,105,9,96,71,33,72
Q9BRJ2,18,2,16,8,12,6
Q9BSK0,7,0,7,3,4,3
Q9BZR8,36,5,31,21,16,20
Q9H0A0,83,16,67,50,37,46
Q9H788,45,11,34,22,28,17
Q9H7E2,73,16,57,37,38,35
Q9H9V9,28,0,28,22,6,22
Q9NQ86,76,17,59,48,43,33
Q9NTX7,43,0,43,21,22,21
Q9NUP1,20,4,16,12,12,8
Q9NV70,86,16,70,50,38,48
Q9NX78,51,2,49,36,15,36
Q9P2C4,43,4,39,30,13,30
Q9P2U7,44,0,44,30,14,30
Q9UKV3,245,94,151,119,158,87
Q9UPZ3,156,33,123,91,70,86
Q9Y285,45,8,37,23,28,17
Q9Y315,18,3,15,9,12,6
Q9Y3Z3,40,9,31,24,23,17
Q9Y4C5,26,0,26,14,12,14
Q9Y5H0,82,1,81,53,30,52
Q9Y5W7,65,9,56,39,35,30
A0A0C4DH69,15,0,15,10,5,10
A0A5B6,8,0,8,4,4,4
A6NCF5,33,0,33,19,14,19
A6NK89,41,0,41,22,19,22
A6NP11,39,2,37,30,11,28
B3KNS4,6,0,6,5,1,5
F8WFD2,24,0,24,16,8,16
O15439,104,12,92,58,48,56
O43520,72,6,66,50,28,44
O60330,83,1,82,50,34,49
O60504,88,26,62,39,61,27
O75443,166,2,164,126,40,126
O75509,73,11,62,38,42,31
O75841,10,0,10,9,1,9
O96019,31,2,29,21,12,19
P01569,16,1,15,10,7,9
P01854,49,0,49,36,13,36
P02100,14,5,9,7,8,6
P02652,11,4,7,5,8,3
P0C843,4,0,4,0,4,0
P11137,272,86,186,132,174,98
P23443,45,14,31,25,26,19
P23515,42,0,42,30,12,30
P23634,81,13,68,41,45,36
P24385,20,4,16,12,6,14
P35670,139,13,126,84,66,73
P41732,15,0,15,12,3,12
P45985,39,6,33,21,20,19
P46721,55,0,55,44,11,44
P48165,31,0,31,21,10,21
P51805,158,8,150,89,69,89
P52294,46,8,38,29,25,21
P54802,49,2,47,31,20,29
P55008,12,3,9,6,9,3
P61966,8,1,7,6,3,5
P68363,38,16,22,20,30,8
Q08116,18,0,18,10,8,10
Q09666,623,302,321,312,361,262
Q0VDF9,48,6,42,28,24,24
Q11206,20,0,20,10,10,10
Q12872,139,37,102,71,105,34
Q12899,33,5,28,20,18,15
Q13542,11,4,7,6,3,8
Q14761,23,4,19,12,15,8
Q14938,72,16,56,34,50,22
Q14CN4,48,1,47,21,28,20
Q15027,59,9,50,33,31,28
Q32P51,34,9,25,17,26,8
Q3SY52,46,1,45,24,23,23
Q4LE39,187,45,142,102,118,69
Q5JPF3,182,15,167,72,123,59
Q5K4E3,58,0,58,44,14,44
Q5SQI0,35,4,31,17,22,13
Q5T601,93,3,90,71,25,68
Q5TAA0,12,0,12,5,7,5
Q5VX71,44,0,44,32,12,32
Q6NXP2,26,0,26,19,7,19
Q7Z5Q1,55,0,55,33,22,33
Q86WU2,24,0,24,15,9,15
Q86YR5,54,12,42,27,37,17
Q8IVF7,65,5,60,34,32,33
Q8IWW8,33,1,32,17,17,16
Q8IWY4,66,0,66,44,22,44
Q8IX04,47,0,47,33,14,33
Q8N5W9,24,9,15,13,20,4
Q8NGN2,19,0,19,13,6,13
Q8TDD2,44,2,42,19,27,17
Q8WUH1,5,0,5,4,1,4
Q96BN6,83,2,81,44,41,42
Q96CW6,41,9,32,18,30,11
Q96GQ5,33,0,33,24,9,24
Q96KV6,54,0,54,42,12,42
Q96M27,53,10,43,29,30,23
Q96M34,59,0,59,26,33,26
Q96M93,59,2,57,32,29,30
Q96MC5,6,0,6,3,3,3
Q96P47,100,9,91,49,58,42
Q9BQI9,22,0,22,11,11,11
Q9BUK0,5,0,5,3,2,3
Q9BYV9,102,12,90,59,51,51
Q9BZL6,110,32,78,64,44,66
Q9NQ60,33,2,31,21,12,21
Q9NWS0,20,2,18,12,10,10
Q9NYZ3,153,55,98,76,98,55
Q9NZD4,4,0,4,2,2,2
Q9P2E8,38,2,36,27,13,25
Q9P2F8,221,33,188,127,103,118
Q9UBW7,157,27,130,89,91,66
Q9UHP3,77,4,73,48,31,46
Q9UHR4,64,20,44,32,40,24
Q9UHW5,25,4,21,13,14,11
Q9UJC3,47,5,42,28,24,23
Q9ULI4,213,19,194,113,107,106
Q9Y238,163,3,160,109,57,106
Q9Y2K1,75,14,61,47,42,33
Q9Y6D9,82,24,58,43,57,25
Q9Y6J0,231,31,200,132,126,105
Q9Y6W5,64,19,45,37,42,22
A0A0C4DH55,16,0,16,14,2,14
A2RU37,8,0,8,1,7,1
A6NKF2,23,0,23,10,13,10
C9JQI7,49,0,49,30,19,30
O00472,73,9,64,39,43,30
O15240,36,2,34,17,21,15
O15397,52,5,47,37,18,34
O43315,19,2,17,13,6,13
O43521,29,11,18,13,19,10
O60706,110,3,107,71,42,68
P04000,28,0,28,17,11,17
P04155,2,0,2,1,1,1
P06681,64,0,64,44,20,44
P07360,11,0,11,4,7,4
P08620,14,1,13,9,6,8
P08887,51,1,50,33,19,32
P0C2W7,13,0,13,7,6,7
P0CZ25,14,0,14,6,8,6
P10451,74,35,39,37,62,12
P14635,27,8,19,15,14,13
P17301,101,1,100,73,29,72
P18074,40,1,39,31,10,30
P21673,13,2,11,9,6,7
P22670,100,11,89,59,42,58
P28331,43,2,41,22,23,20
P32249,26,5,21,17,14,12
P35221,89,30,59,48,41,48
P48645,14,0,14,7,7,7
P49619,49,0,49,27,22,27
P53708,71,1,70,45,27,44
P56851,16,2,14,12,6,10
P57055,12,0,12,4,8,4
P61353,7,1,6,2,6,1
P62070,8,1,7,4,5,3
Q00610,107,25,82,59,45,62
Q07817,21,2,19,10,13,8
Q08AH3,47,3,44,27,21,26
Q13106,51,0,51,30,21,30
Q14681,16,2,14,9,9,7
Q14746,76,6,70,50,32,44
Q14814,77,19,58,41,53,24
Q15208,30,6,24,17,17,13
Q15833,44,5,39,25,24,20
Q16653,10,0,10,8,2,8
Q16667,18,2,16,11,9,9
Q16877,22,1,21,15,8,14
Q1MX18,46,0,46,25,21,25
Q3SYA9,56,0,56,25,31,25
Q5VZ18,59,6,53,32,33,26
Q63HM1,19,0,19,15,4,15
Q68D86,34,0,34,13,21,13
Q68DH5,47,3,44,34,14,33
Q68DU8,49,6,43,29,24,25
Q6NXT6,48,7,41,31,20,28
Q6P2M8,29,0,29,19,10,19
Q6P6C2,53,17,36,28,30,23
Q6X4T0,11,0,11,6,5,6
Q71RS6,43,0,43,36,7,36
Q7Z392,66,3,63,43,26,40
Q86VI3,79,7,72,49,29,50
Q86WI3,156,0,156,107,49,107
Q8IVC4,30,0,30,18,12,18
Q8N1W1,199,12,187,117,90,109
Q8NB66,236,9,227,116,129,107
Q8TBZ9,14,0,14,12,2,12
Q8TEW6,25,3,22,12,16,9
Q8WZA0,11,2,9,5,8,3
Q93033,101,3,98,67,35,66
Q96EL2,8,0,8,6,2,6
Q96FC9,65,4,61,49,20,45
Q96N22,45,0,45,25,20,25
Q96PC2,35,3,32,18,18,17
Q99624,40,3,37,28,15,25
Q9BR01,16,0,16,8,8,8
Q9BRU2,3,0,3,0,3,0
Q9BYJ9,72,9,63,46,27,45
Q9H204,12,0,12,10,2,10
Q9H3U5,28,0,28,23,5,23
Q9H9P2,19,1,18,11,9,10
Q9HBJ8,11,0,11,6,5,6
Q9HCI5,113,2,111,72,43,70
Q9NNZ6,9,0,9,3,6,3
Q9NQW5,42,0,42,26,16,26
Q9NR16,126,1,125,94,33,93
Q9NRR8,3,1,2,1,3,0
Q9NY37,40,0,40,22,18,22
Q9P016,22,5,17,12,15,7
Q9UBU8,18,0,18,8,10,8
Q9UBV7,19,0,19,15,4,15
Q9UKB5,47,3,44,27,23,24
Q9UKN8,66,5,61,44,27,39
Q9UKQ2,45,1,44,31,15,30
Q9Y234,23,1,22,13,11,12
Q9Y247,21,5,16,9,17,4
Q9Y291,5,0,5,2,3,2
Q9Y426,90,15,75,49,48,42
Q9Y580,57,19,38,32,42,15
Q9Y581,21,0,21,6,15,6
A0A075B6S9,17,0,17,10,7,10
A0A0K0K1B3,12,0,12,8,4,8
A0A8I5QKQ9,9,0,9,4,5,4
A2RU54,33,1,32,13,21,12
A6NDY0,15,0,15,9,6,9
A6NFY4,32,1,31,21,12,20
A6NJJ6,26,0,26,16,10,16
A6NNP5,16,2,14,6,12,4
A8MUH7,29,0,29,10,19,10
O00625,20,2,18,11,11,9
O14594,114,1,113,55,60,54
O14939,70,6,64,40,30,40
O15522,18,0,18,5,13,5
O43708,12,0,12,9,3,9
O75344,12,0,12,4,8,4
O95500,15,0,15,13,2,13
O96017,81,28,53,46,33,48
P01241,21,4,17,14,7,14
P02775,9,1,8,6,4,5
P08195,84,23,61,46,35,49
P0C0P6,9,0,9,6,3,6
P10827,43,4,39,23,24,19
P10828,31,3,28,19,9,22
P14091,40,0,40,25,15,25
P14784,51,3,48,31,21,30
P21145,9,0,9,9,0,9
P26715,23,0,23,14,9,14
P26842,20,0,20,13,7,13
P32927,97,3,94,58,42,55
P37235,15,3,12,6,10,5
P51452,16,4,12,7,7,9
P51786,29,0,29,17,12,17
P58418,13,0,13,12,1,12
P59543,23,0,23,17,6,17
P60985,6,0,6,5,1,5
P63098,13,4,9,7,10,3
P63272,10,0,10,7,3,7
P68402,7,1,6,4,4,3
Q02094,25,0,25,22,3,22
Q02750,40,11,29,25,24,16
Q15493,21,3,18,13,9,12
Q15643,202,39,163,103,106,96
Q16181,25,5,20,15,15,10
Q16850,27,0,27,19,8,19
Q17R89,86,7,79,51,40,46
Q495B1,30,1,29,22,9,21
Q52LR7,85,7,78,50,38,47
Q5T653,19,3,16,9,11,8
Q5TEZ4,3,0,3,0,3,0
Q5TI25,91,2,89,78,15,76
Q6MZN7,19,0,19,13,6,13
Q6NT04,41,1,40,16,26,15
Q6NW40,35,0,35,18,17,18
Q6U7Q0,30,0,30,20,10,20
Q6ZXV5,62,1,61,43,20,42
Q8IXM7,20,1,19,11,10,10
Q8IXT2,27,0,27,20,7,20
Q8N2I9,35,1,34,17,19,16
Q8N2S1,116,3,113,71,48,68
Q8N4E7,16,0,16,9,7,9
Q8N6Q3,37,0,37,30,7,30
Q8NCK3,40,1,39,23,18,22
Q8NGL0,27,0,27,24,3,24
Q8NH63,22,0,22,19,3,19
Q8NH69,26,0,26,23,3,23
Q8TAK5,26,0,26,17,9,17
Q8WUH2,46,3,43,24,23,23
Q92806,24,0,24,15,9,15
Q96A46,16,0,16,8,8,8
Q96CN9,64,9,55,33,40,24
Q96DN5,73,6,67,47,32,41
Q96GY0,40,11,29,22,23,17
Q96JM2,281,45,236,159,137,144
Q96RI8,32,2,30,29,5,27
Q96SD1,88,13,75,56,39,49
Q99536,23,6,17,13,12,11
Q9BQ16,33,1,32,22,10,23
Q9BVI0,106,19,87,60,53,53
Q9C009,28,1,27,14,15,13
Q9C030,33,0,33,23,10,23
Q9GZV4,11,2,9,8,5,6
Q9H0E7,66,5,61,47,24,42
Q9H267,45,1,44,22,24,21
Q9H2K8,66,10,56,39,27,39
Q9H808,63,2,61,46,19,44
Q9HBR0,60,6,54,41,25,35
Q9HBY0,40,0,40,27,13,27
Q9NQ38,60,0,60,29,31,29
Q9NQE9,11,2,9,7,6,5
Q9NRG4,26,1,25,15,12,14
Q9NX95,126,29,97,68,79,47
Q9P0L1,67,2,65,40,29,38
Q9P0M4,13,0,13,4,9,4
Q9P0Z9,21,0,21,9,12,9
Q9P2V4,47,0,47,29,18,29
Q9UJA9,28,0,28,22,6,22
Q9UQK1,28,2,26,16,14,14
Q9Y3C5,11,3,8,5,9,2
Q9Y4F3,208,25,183,131,94,114
Q9Y4U1,19,6,13,10,13,6
A0A075B6K2,11,0,11,8,3,8
A0A140TA62,42,0,42,33,9,33
A0A1B0GUA5,4,0,4,1,3,1
A0A1W2PRE2,9,0,9,8,1,8
A0A539,7,0,7,5,2,5
A0A576,7,0,7,4,3,4
A0AVI4,23,0,23,16,7,16
A2A368,32,0,32,23,9,23
A4QPH2,43,0,43,34,9,34
G2XKQ0,4,0,4,2,2,2
O00421,22,1,21,16,7,15
O00767,24,2,22,19,5,19
O14503,45,7,38,26,24,21
O43593,86,5,81,51,40,46
O75330,55,6,49,27,32,23
O76039,159,29,130,84,86,73
P01112,12,3,9,7,8,4
P02724,25,4,21,18,9,16
P13378,16,1,15,9,8,8
P23527,21,10,11,10,21,0
P23921,56,8,48,36,26,30
P31150,32,7,25,17,20,12
P31644,37,0,37,26,11,26
P45984,33,3,30,24,8,25
P51512,24,0,24,16,8,16
P53041,28,3,25,18,13,15
P53801,9,0,9,7,2,7
P60174,20,9,11,9,10,10
P69849,99,3,96,59,43,56
P81605,7,1,6,2,6,1
P82921,3,1,2,2,2,1
Q00534,26,8,18,16,8,18
Q01718,21,2,19,17,6,15
Q07108,22,0,22,17,5,17
Q13131,70,24,46,40,48,22
Q13203,42,0,42,30,12,30
Q14204,320,48,272,186,126,194
Q15120,28,1,27,16,13,15
Q15274,16,1,15,10,7,9
Q15286,12,3,9,8,7,5
Q15750,60,12,48,36,34,26
Q16537,42,8,34,24,26,16
Q16558,9,0,9,9,0,9
Q1ED39,57,21,36,27,49,8
Q5BKT4,33,1,32,27,7,26
Q5H9R4,219,0,219,123,96,123
Q5QJ74,40,4,36,27,17,23
Q5SZQ8,26,0,26,12,14,12
Q5TG53,9,0,9,6,3,6
Q6DKJ4,31,2,29,19,14,17
Q6P6B1,24,3,21,13,14,10
Q6R6M4,40,0,40,31,9,31
Q6ZQY2,31,0,31,14,17,14
Q6ZRI8,37,0,37,18,19,18
Q7Z4H8,28,0,28,18,10,18
Q7Z4L9,21,0,21,15,6,15
Q7Z6M2,46,0,46,36,10,36
Q86V35,10,0,10,10,0,10
Q8IW00,27,2,25,14,13,14
Q8IZF2,148,4,144,100,48,100
Q8N319,22,2,20,8,14,8
Q8N5J4,15,0,15,11,4,11
Q8N7H1,10,0,10,5,5,5
Q8NCQ3,4,0,4,3,1,3
Q8NCR9,27,0,27,22,5,22
Q8NDZ2,88,2,86,48,42,46
Q8NEX5,2,0,2,1,1,1
Q8TCU6,141,18,123,77,80,61
Q92508,153,11,142,105,51,102
Q92540,137,10,127,86,49,88
Q92681,81,3,78,52,32,49
Q96CC6,85,19,66,49,53,32
Q96L58,17,0,17,12,5,12
Q96M91,14,0,14,7,7,7
Q96PR1,42,1,41,22,21,21
Q99627,13,3,10,7,5,8
Q99747,16,4,12,9,5,11
Q9BT30,21,0,21,11,10,11
Q9BZ23,57,10,47,32,31,26
Q9H244,24,1,23,19,6,18
Q9H2S1,58,7,51,35,30,28
Q9H3P2,52,13,39,37,22,30
Q9H857,26,0,26,16,10,16
Q9HCK8,261,48,213,147,132,129
Q9HDB9,38,0,38,19,19,19
Q9NNX1,34,5,29,17,18,16
Q9NP59,42,0,42,34,8,34
Q9NQ31,17,0,17,10,7,10
Q9NSI2,21,5,16,12,14,7
Q9NVD3,37,1,36,27,11,26
Q9NXS2,20,0,20,10,10,10
Q9P2E9,100,25,75,52,57,43
Q9P2W6,10,0,10,5,5,5
Q9P2W9,34,10,24,18,22,12
Q9UMS5,80,9,71,42,47,33
Q9Y228,41,4,37,25,20,21
Q9Y241,7,2,5,5,2,5
Q9Y546,38,4,34,22,18,20
Q9Y5W5,15,0,15,14,1,14
A0A024RBG1,8,0,8,5,3,5
A0A0B4J1U3,18,0,18,11,7,11
A2RU49,31,0,31,20,11,20
A6NCN8,21,0,21,13,8,13
A6NGN4,26,0,26,24,2,24
O14490,148,32,116,74,104,44
O14841,84,5,79,55,34,50
O43172,39,3,36,22,16,23
O43251,25,0,25,15,10,15
O60216,56,23,33,27,32,24
O60423,94,4,90,66,26,68
O95159,20,0,20,15,5,15
O95835,132,23,109,73,72,60
P01242,19,0,19,14,5,14
P03905,41,0,41,38,3,38
P07332,66,9,57,39,32,34
P07358,49,0,49,29,20,29
P07864,33,4,29,20,17,16
P0DUD2,18,0,18,10,8,10
P14625,80,28,52,43,31,49
P21359,275,33,242,171,113,162
P25116,65,13,52,43,19,46
P28070,27,8,19,14,13,14
P29536,46,14,32,25,33,13
P35611,89,31,58,48,58,31
P41214,51,9,42,28,24,27
P50135,20,1,19,11,10,10
