,entry_count,positive_count,negative_count,correctly_guessed,positive_guess_count,negative_guess_count
O15173,19,4,15,7,14,5
O15305,12,3,9,8,7,5
O43189,63,5,58,27,39,24
O94905,21,2,19,15,6,15
O95156,20,0,20,11,9,11
O95274,27,1,26,20,8,19
O95620,16,0,16,9,7,9
O95936,76,7,69,40,41,35
P01011,32,3,29,22,9,23
P03999,25,0,25,19,6,19
P05091,27,5,22,15,17,10
P05386,8,3,5,4,5,3
P0DV74,43,0,43,19,24,19
P16591,68,9,59,41,34,34
P16860,15,0,15,3,12,3
P17516,20,5,15,11,8,12
P18433,64,7,57,42,25,39
P19388,5,0,5,2,3,2
P19622,32,4,28,10,26,6
P26371,38,0,38,38,0,38
P28330,31,3,28,19,13,18
P28472,32,2,30,19,15,17
P34903,36,3,33,25,14,22
P48067,50,2,48,38,14,36
P49407,19,3,16,15,5,14
P50591,28,1,27,14,15,13
P56715,248,6,242,137,115,133
P60660,6,3,3,3,4,2
P61513,10,4,6,6,6,4
P62502,9,0,9,5,4,5
P62834,10,2,8,8,4,6
Q00LT1,3,0,3,0,3,0
Q01831,106,31,75,42,83,23
Q07890,121,13,108,59,71,50
Q13888,31,1,30,22,10,21
Q13946,52,5,47,22,33,19
Q147U1,43,2,41,32,13,30
Q15327,8,0,8,5,3,5
Q330K2,18,0,18,9,9,9
Q5I0X7,8,0,8,3,5,3
Q5JR12,43,7,36,25,23,20
Q5T3U5,99,5,94,64,32,67
Q5T764,17,0,17,11,6,11
Q5T9L3,26,2,24,19,9,17
Q5VTL8,90,28,62,35,81,9
Q5VW22,79,0,79,53,26,53
Q6P2C8,28,3,25,21,8,20
Q6UXQ4,5,0,5,1,4,1
Q7LGA3,14,0,14,8,6,8
Q7Z5K2,147,36,111,87,84,63
Q86TX2,16,2,14,8,6,10
Q86VY9,69,8,61,35,40,29
Q8IX01,131,34,97,70,83,48
Q8IXZ3,100,9,91,52,49,51
Q8N3C7,88,12,76,51,47,41
Q8NAG6,37,1,36,18,18,19
Q8NGI2,19,0,19,14,5,14
Q8NGJ4,17,0,17,16,1,16
Q8TCD1,3,0,3,1,2,1
Q8TDJ6,329,26,303,204,143,186
Q8WVC0,124,48,76,53,113,11
Q8WXK4,19,0,19,12,7,12
Q92945,48,18,30,25,35,13
Q96C11,35,0,35,30,5,30
Q96J66,115,5,110,81,33,82
Q96K80,31,2,29,21,12,19
Q96PS8,13,0,13,12,1,12
Q96QE3,246,45,201,133,140,106
Q96T17,65,14,51,24,55,10
Q9BYQ8,28,0,28,28,0,28
Q9GZU7,17,0,17,10,7,10
Q9H2K0,15,0,15,7,8,7
Q9H720,55,0,55,42,13,42
Q9H867,13,0,13,9,4,9
Q9NRQ2,15,1,14,10,4,11
Q9P2D3,191,10,181,129,66,125
Q9UBP0,62,16,46,30,42,20
Q9UH36,22,0,22,16,6,16
Q9UHY1,49,7,42,28,24,25
Q9UJV8,26,3,23,9,20,6
Q9UJX0,38,1,37,23,16,22
Q9UKL2,18,0,18,17,1,17
Q9UL25,13,2,11,5,8,5
Q9ULH4,78,3,75,37,44,34
Q9UQ84,122,24,98,63,77,45
Q9Y294,23,7,16,11,9,14
Q9Y421,2,0,2,0,2,0
Q9Y442,21,0,21,13,8,13
Q9Y5I1,84,2,82,42,42,42
Q9Y698,42,4,38,22,24,18
A0A1B0GUI7,8,0,8,0,8,0
A0A3B3IRS2,14,0,14,14,0,14
A5D6W6,13,0,13,9,4,9
A6NCF6,29,0,29,13,16,13
A6NH00,23,0,23,23,0,23
B0FP48,21,0,21,18,3,18
C9JH25,97,2,95,42,57,40
C9JI98,12,2,10,6,8,4
D6RGX4,44,0,44,16,28,16
O00329,68,2,66,46,24,44
O14958,21,4,17,14,9,12
O15014,257,66,191,121,182,75
O15417,400,73,327,161,308,92
O15541,31,11,20,17,21,10
O43709,23,3,20,16,8,15
O75648,19,0,19,11,8,11
O94929,117,37,80,60,76,41
O95363,26,0,26,20,6,20
O95926,10,2,8,5,7,3
P02790,31,0,31,24,7,24
P09681,12,0,12,4,8,4
P0CW18,33,0,33,17,16,17
P14618,61,35,26,35,33,28
P15407,36,9,27,20,25,11
P19971,28,1,27,16,13,15
P20742,132,1,131,94,37,95
P23919,16,2,14,11,7,9
P26436,37,0,37,17,20,17
P34096,7,0,7,7,0,7
P42566,127,34,93,74,59,68
P49589,50,5,45,35,16,34
P50995,41,8,33,25,18,23
P52298,13,4,9,9,8,5
P54257,43,0,43,17,26,17
P54819,22,9,13,11,20,2
P56277,4,0,4,3,1,3
P61129,127,7,120,45,87,40
P62314,7,2,5,4,5,2
P86481,8,0,8,3,5,3
Q05940,40,1,39,32,7,33
Q075Z2,8,0,8,8,0,8
Q08AI8,32,1,31,14,19,13
Q13495,114,4,110,73,45,69
Q14584,57,2,55,50,7,50
Q14966,291,76,215,145,178,113
Q15080,26,3,23,13,14,12
Q15139,106,29,77,59,62,44
Q15560,27,7,20,11,23,4
Q15758,38,6,32,25,11,27
Q15904,42,1,41,31,10,32
Q3V5L5,46,0,46,24,22,24
Q53EZ4,39,11,28,17,29,10
Q5JTN6,35,0,35,22,13,22
Q5W111,8,0,8,7,1,7
Q68CL5,34,3,31,21,12,22
Q6NUS6,62,0,62,46,16,46
Q6P3S1,70,0,70,43,27,43
Q6ZN11,28,1,27,22,7,21
Q6ZQQ6,201,5,196,97,103,98
Q6ZRV3,16,0,16,11,5,11
Q6ZRY4,14,2,12,8,6,8
Q6ZUB0,122,0,122,70,52,70
Q7RTY5,26,0,26,24,2,24
Q8IUC4,62,12,50,39,25,37
Q8N3Y3,34,1,33,21,14,20
Q8N485,28,0,28,19,9,19
Q8N4P3,3,0,3,1,2,1
Q8N6M0,11,0,11,7,4,7
Q8N8Z8,50,0,50,40,10,40
Q8NB50,94,7,87,75,14,80
Q8TAG5,25,1,24,15,9,16
Q8TBG9,32,0,32,19,13,19
Q8TD26,251,38,213,130,135,116
Q8WTQ4,15,0,15,5,10,5
Q92845,37,2,35,23,16,21
Q96M98,14,0,14,11,3,11
Q96NR8,25,2,23,13,12,13
Q96QE2,58,9,49,42,21,37
Q96SB4,60,12,48,39,31,29
Q9BSH3,18,0,18,10,8,10
Q9BSU1,33,4,29,19,18,15
Q9BXU9,17,0,17,7,10,7
Q9BYR2,22,0,22,22,0,22
Q9H1B5,58,0,58,32,26,32
Q9H8W4,28,9,19,16,17,11
Q9HBT6,61,2,59,41,18,43
Q9HCM3,272,16,256,143,133,139
Q9NRS6,22,5,17,10,13,9
Q9NS86,21,0,21,15,6,15
Q9NXL6,71,0,71,41,30,41
Q9P055,20,0,20,13,7,13
Q9UHB6,156,63,93,76,125,31
Q9UI36,111,1,110,49,63,48
Q9UKV0,96,8,88,46,58,38
Q9UN75,92,5,87,59,36,56
Q9Y284,12,0,12,10,2,10
Q9Y2B2,19,0,19,16,3,16
Q9Y5H2,87,0,87,57,30,57
Q9Y5H7,85,4,81,50,37,48
A0A0J9YWL9,106,0,106,32,74,32
B3EWG6,1,0,1,0,1,0
O00161,15,7,8,8,6,9
O43187,58,2,56,34,26,32
O43247,32,0,32,15,17,15
O43526,94,9,85,41,60,34
O43752,24,4,20,12,16,8
O75179,332,61,271,177,190,142
O75445,481,2,479,326,153,328
O94916,235,23,212,157,85,150
P01135,9,0,9,8,1,8
P01614,16,0,16,7,9,7
P02766,13,1,12,9,5,8
P05231,15,1,14,11,5,10
P09603,69,5,64,32,40,29
P0CE71,8,0,8,3,5,3
P0DJH9,17,0,17,10,7,10
P14316,49,9,40,24,24,25
P20701,101,3,98,72,28,73
P20749,47,8,39,19,36,11
P23763,6,1,5,4,3,3
P26599,62,16,46,36,30,32
P28702,42,0,42,17,25,17
P30414,368,77,291,102,325,43
P30419,30,6,24,21,11,19
P30511,14,0,14,6,8,6
P30566,35,6,29,23,14,21
P35222,63,21,42,38,28,35
P35243,9,1,8,6,4,5
P42765,32,5,27,23,6,26
P49247,22,3,19,13,8,14
P54277,91,4,87,64,29,62
P62244,5,0,5,2,3,2
P82980,4,0,4,2,2,2
Q00577,27,9,18,11,17,10
Q01973,95,4,91,55,42,53
Q13242,25,10,15,10,23,2
Q13613,67,11,56,44,30,37
Q3MIV0,2,0,2,2,0,2
Q53G44,35,0,35,23,12,23
Q53GA4,15,4,11,5,14,1
Q5SSG8,170,2,168,142,30,140
Q5SZJ8,30,0,30,10,20,10
Q5T2Q4,26,0,26,15,11,15
Q5T7P8,44,3,41,24,23,21
Q5T7R7,25,0,25,14,11,14
Q5TEJ8,53,5,48,31,23,30
Q5UE93,53,3,50,28,28,25
Q5VZ52,3,0,3,2,1,2
Q5XKE5,54,9,45,28,33,21
Q659A1,125,19,106,75,57,68
Q6PL45,14,0,14,7,7,7
Q7Z4T8,29,0,29,20,9,20
Q86VF5,20,0,20,15,5,15
Q86WR7,63,18,45,28,53,10
Q86YV5,209,28,181,99,136,73
Q86Z14,75,0,75,45,30,45
Q8IWU9,38,4,34,14,26,12
Q8IY84,31,0,31,15,16,15
Q8N4C7,19,0,19,8,11,8
Q8N539,34,0,34,24,10,24
Q8N684,81,28,53,38,61,20
Q8NBT3,37,1,36,20,16,21
Q8NC54,31,2,29,19,14,17
Q8NCI6,41,0,41,28,13,28
Q8NEV1,22,0,22,11,11,11
Q8NGJ7,27,0,27,24,3,24
Q8NHU0,16,0,16,8,8,8
Q8NI99,27,0,27,13,14,13
Q8TC27,83,5,78,51,35,48
Q8TE67,52,4,48,25,31,21
Q8WU66,50,1,49,35,16,34
Q8WWI1,304,110,194,153,235,69
Q92979,18,2,16,11,9,9
Q93084,69,9,60,40,36,33
Q96AT9,11,0,11,6,5,6
Q96CM4,6,0,6,1,5,1
Q96EP9,29,1,28,26,4,25
Q96JF6,67,1,66,46,22,45
Q96JN0,80,14,66,37,53,27
Q99442,32,10,22,16,26,6
Q9BPW4,21,0,21,16,5,16
Q9BTC0,292,80,212,134,216,76
Q9BUR5,17,1,16,9,9,8
Q9BV86,13,1,12,12,0,13
Q9C0I3,142,11,131,58,89,53
Q9GZN7,16,1,15,12,5,11
Q9H2E6,111,11,100,63,53,58
Q9H6T3,56,12,44,23,39,17
Q9HCL3,29,2,27,22,7,22
Q9NY15,175,2,173,138,35,140
Q9NYL9,20,5,15,14,9,11
Q9NZJ6,27,0,27,20,7,20
Q9P2D0,160,24,136,104,76,84
Q9UHC7,44,3,41,28,13,31
Q9UNF1,76,21,55,39,46,30
Q9UNQ0,60,8,52,43,21,39
Q9Y210,74,6,68,43,33,41
Q9Y6H8,29,1,28,14,16,13
Q9Y6L7,78,3,75,42,37,41
A0A075B6N4,9,0,9,6,3,6
A0A075B6T7,6,0,6,4,2,4
A1A580,11,0,11,10,1,10
A4D256,22,0,22,13,9,13
A5D8W1,61,2,59,38,25,36
A6NM03,24,2,22,17,5,19
O00411,71,2,69,35,38,33
O00458,38,4,34,29,13,25
O14929,21,4,17,13,8,13
O15056,137,20,117,78,67,70
O15079,58,4,54,25,37,21
O43155,57,0,57,46,11,46
O43307,24,1,23,15,10,14
O43555,8,0,8,3,5,3
O75953,17,0,17,10,7,10
O76096,8,0,8,6,2,6
O94911,127,2,125,94,33,94
O95785,152,32,120,82,98,54
P06729,23,0,23,13,10,13
P0DKB6,10,0,10,7,3,7
P13929,33,12,21,18,13,20
P16615,85,20,65,52,37,48
P25208,14,0,14,12,2,12
P27824,30,7,23,20,13,17
P29992,19,1,18,13,7,12
P35212,22,0,22,15,7,15
P49821,25,1,24,15,11,14
P49961,34,0,34,27,7,27
P50053,24,1,23,15,10,14
P51693,42,0,42,26,16,26
P54764,76,2,74,54,20,56
P59020,11,0,11,2,9,2
P59190,11,0,11,9,2,9
P62316,8,2,6,3,5,3
P62736,36,12,24,23,21,15
P80075,5,0,5,2,3,2
Q03923,39,2,37,35,4,35
Q06055,20,0,20,16,4,16
Q0WX57,40,0,40,31,9,31
Q13151,39,12,27,20,21,18
Q14315,211,46,165,117,120,91
Q14839,168,53,115,91,94,74
Q15121,17,6,11,8,11,6
Q15238,27,1,26,16,12,15
Q15661,11,0,11,8,3,8
Q2YD98,52,10,42,30,32,20
Q3LI73,5,0,5,5,0,5
Q50LG9,26,0,26,17,9,17
Q5TC79,64,14,50,34,42,22
Q5VZB9,65,2,63,27,40,25
Q60I27,56,1,55,38,19,37
Q6NV75,58,2,56,26,34,24
Q6UYE1,15,0,15,8,7,8
Q6ZVN8,36,0,36,21,15,21
Q6ZWE6,68,6,62,47,27,41
Q75T13,82,0,82,63,19,63
Q7KZI7,137,52,85,59,98,39
Q7Z407,363,0,363,264,99,264
Q7Z6G3,26,0,26,12,14,12
Q86V20,91,2,89,65,28,63
Q86X27,81,15,66,44,44,37
Q86Z20,44,3,41,19,26,18
Q8IVW4,42,0,42,16,26,16
Q8N2H4,11,0,11,7,4,7
Q8NFD5,288,27,261,145,156,132
Q8NGU1,23,0,23,20,3,20
Q8TAE7,30,0,30,16,14,16
Q8TBZ0,87,5,82,50,40,47
Q8TF01,154,40,114,50,140,14
Q96FF7,15,0,15,4,11,4
Q96GM5,27,1,26,11,17,10
Q96HI0,80,11,69,47,38,42
Q96MK3,41,1,40,19,21,20
Q96PG2,20,0,20,16,4,16
Q96SZ5,15,1,14,9,5,10
Q99424,43,1,42,25,19,24
Q9BRA2,5,1,4,4,0,5
Q9BV40,5,2,3,3,4,1
Q9BW61,11,3,8,8,4,7
Q9BY42,33,9,24,15,25,8
Q9H469,13,0,13,4,9,4
Q9H8M1,19,1,18,11,9,10
Q9HAF1,26,6,20,8,24,2
Q9HCI6,58,2,56,31,27,31
Q9HCU9,24,2,22,5,21,3
Q9NRY2,9,1,8,5,5,4
Q9NSD7,38,1,37,25,12,26
Q9NSK0,60,16,44,28,36,24
Q9NSU2,32,8,24,16,22,10
Q9NSY0,32,4,28,16,18,14
Q9NSY1,147,42,105,84,91,56
Q9NUZ1,28,2,26,17,13,15
Q9NVX2,52,5,47,22,31,21
Q9P2N7,44,3,41,29,14,30
Q9UBQ0,7,0,7,6,1,6
Q9UI42,37,0,37,21,16,21
Q9UJW2,34,0,34,24,10,24
Q9ULW3,19,6,13,10,13,6
Q9Y2B1,25,2,23,19,8,17
Q9Y2K3,115,5,110,55,65,50
A4D2B8,36,3,33,23,16,20
A6H8M9,64,0,64,50,14,50
A8MT70,92,2,90,49,45,47
A8MUM7,9,0,9,7,2,7
D6RBQ6,39,0,39,30,9,30
O00321,33,1,32,26,6,27
O00567,90,30,60,50,62,28
O14639,109,39,70,58,76,33
O15533,34,1,33,21,12,22
O43548,63,1,62,36,26,37
O60282,64,7,57,31,40,24
O75056,30,1,29,13,16,14
O75069,80,10,70,31,55,25
O76031,56,10,46,26,36,20
O94888,51,14,37,27,34,17
O95436,48,0,48,46,2,46
P00491,15,4,11,9,8,7
P00519,163,44,119,91,86,77
P01593,15,0,15,8,7,8
P01737,12,0,12,10,2,10
P07476,7,2,5,4,3,4
P08254,26,0,26,19,7,19
P0C875,23,0,23,11,12,11
P0CI00,24,0,24,18,6,18
P10070,215,31,184,114,132,83
P10082,4,1,3,1,4,0
P15923,115,22,93,62,65,50
P18440,18,1,17,13,6,12
P19838,77,17,60,46,34,43
P20155,5,0,5,5,0,5
P30049,9,0,9,8,1,8
P34932,94,33,61,51,56,38
P40227,29,5,24,18,8,21
P40937,21,2,19,17,6,15
P41159,16,0,16,13,3,13
P52798,19,0,19,12,7,12
P55957,18,4,14,10,10,8
P78415,45,6,39,17,32,13
Q01954,117,4,113,69,52,65
Q04837,13,4,9,6,3,10
Q10713,37,1,36,21,17,20
Q16143,7,2,5,4,5,2
Q16394,64,2,62,43,19,45
Q3BBV2,85,4,81,55,32,53
Q53S33,2,0,2,1,1,1
Q68D91,21,0,21,13,8,13
Q6IPU0,26,1,25,16,9,17
Q6NZ67,22,9,13,11,16,6
Q6UXB8,39,0,39,22,17,22
Q6UXP3,13,0,13,8,5,8
Q6ZTR5,239,0,239,141,98,141
Q6ZV89,34,4,30,20,16,18
Q86XH1,32,1,31,22,11,21
Q86XK2,45,0,45,31,14,31
Q8IWV7,124,6,118,88,38,86
Q8IZD4,69,17,52,35,39,30
Q8IZI9,8,1,7,5,2,6
Q8N128,18,3,15,11,8,10
Q8N335,12,0,12,12,0,12
Q8N4L1,41,1,40,17,25,16
Q8N5S9,46,12,34,23,33,13
Q8N6R0,43,4,39,30,15,28
Q8NGT7,23,0,23,20,3,20
Q8NH49,22,0,22,20,2,20
Q8TCS8,59,6,53,34,29,30
Q8TEB1,48,3,45,26,25,23
Q8WVE0,9,0,9,7,2,7
Q8WVL7,12,1,11,8,5,7
Q8WWP7,19,2,17,9,8,11
Q92888,79,15,64,31,61,18
Q96G97,43,3,40,22,24,19
Q96IX5,2,0,2,2,0,2
Q96LM9,17,0,17,7,10,7
Q96MX6,20,0,20,13,7,13
Q96P44,50,0,50,27,23,27
Q96QU4,35,0,35,15,20,15
Q96RT1,217,67,150,126,132,85
Q96S90,30,11,19,15,24,6
Q99440,6,0,6,4,2,4
Q9BQP7,32,2,30,20,14,18
Q9BR61,24,7,17,15,14,10
Q9BUA6,13,0,13,8,5,8
Q9BXP2,65,1,64,46,20,45
Q9BYQ3,16,0,16,16,0,16
Q9H8J5,51,0,51,32,19,32
Q9HBF5,2,0,2,1,1,1
Q9HBH9,46,10,36,27,29,17
Q9HCM9,28,0,28,14,14,14
Q9NP50,30,4,26,14,18,12
Q9NPI9,28,0,28,18,10,18
Q9NRX3,4,0,4,2,2,2
Q9NUV7,29,0,29,16,13,16
Q9NUV9,18,3,15,10,9,9
Q9NV23,18,0,18,15,3,15
Q9UBS9,165,10,155,91,78,87
Q9UGU0,319,72,247,154,231,88
Q9UHB9,44,7,37,28,19,25
Q9Y244,19,5,14,10,8,11
Q9Y276,30,3,27,16,11,19
Q9Y6W3,64,4,60,39,29,35
A0A087X0M5,6,0,6,4,2,4
A0A096LP49,116,0,116,47,69,47
A0A0K0K1C4,6,0,6,2,4,2
A0A1W2PP97,4,0,4,3,1,3
A2RUR9,115,4,111,64,55,60
A2VDJ0,180,8,172,119,69,111
A6NE02,30,0,30,17,13,17
A6NGB9,52,10,42,21,41,11
A6NIE6,25,0,25,15,10,15
A8MUK1,40,0,40,31,9,31
A8MUP6,26,0,26,17,9,17
O00222,65,1,64,51,13,52
O00507,176,7,169,110,69,107
O14545,71,23,48,39,41,30
O15198,48,3,45,27,24,24
O15371,44,6,38,28,20,24
O43681,21,0,21,16,5,16
O60243,17,0,17,10,7,10
O60931,29,0,29,23,6,23
O75955,31,8,23,19,14,17
O94864,55,10,45,33,26,29
O94889,48,0,48,29,19,29
P01699,19,0,19,9,10,9
P01871,46,0,46,32,14,32
P04275,208,3,205,143,68,140
P08473,45,0,45,34,11,34
P09131,39,0,39,30,9,30
P0C7U9,23,0,23,18,5,18
P12104,4,0,4,3,1,3
P13010,75,22,53,41,34,41
P13224,5,1,4,3,3,2
P22459,57,1,56,34,24,33
P29034,5,0,5,2,3,2
P35030,18,0,18,15,3,15
P43490,37,8,29,23,18,19
P43657,25,0,25,21,4,21
P48509,11,1,10,8,2,9
P49773,10,4,6,5,5,5
P51861,11,0,11,6,5,6
P51959,21,0,21,14,7,14
P52945,14,3,11,9,8,6
P56373,28,2,26,18,10,18
Q04695,53,18,35,31,26,27
Q07020,18,7,11,9,14,4
Q08AH1,42,2,40,27,15,27
Q13087,15,0,15,8,7,8
Q14439,47,1,46,29,19,28
Q19T08,31,0,31,21,10,21
Q309B1,25,1,24,18,8,17
Q3ZCU0,22,0,22,12,10,12
Q53GT1,51,3,48,34,16,35
Q5JXB2,6,0,6,3,3,3
Q5VWM6,34,0,34,22,12,22
Q6UXR6,18,0,18,12,6,12
Q76I76,189,28,161,98,113,76
Q7Z3Y9,40,0,40,26,14,26
Q8IV56,18,5,13,6,15,3
Q8N1V2,39,1,38,22,18,21
Q8N3R3,44,0,44,29,15,29
Q8N531,45,3,42,26,22,23
Q8N5G0,1,0,1,1,0,1
Q8N813,28,0,28,17,11,17
Q8NBB4,33,0,33,14,19,14
Q8TAD7,4,2,2,2,2,2
Q8TDB8,37,2,35,29,10,27
Q8TEA1,26,0,26,20,6,20
Q92529,71,8,63,31,44,27
Q969M2,55,0,55,26,29,26
Q969M7,9,2,7,4,7,2
Q96DB5,21,2,19,12,9,12
Q96DE0,9,0,9,3,6,3
Q96F81,142,8,134,103,43,99
Q96JA4,72,2,70,47,27,45
Q96LL4,33,0,33,15,18,15
Q96NS1,9,0,9,7,2,7
Q96R67,21,0,21,16,5,16
Q99712,25,0,25,13,12,13
Q99865,21,4,17,9,14,7
Q9BQI4,19,0,19,14,5,14
Q9BRG1,12,0,12,7,5,7
Q9BX93,17,0,17,11,6,11
Q9BY71,15,0,15,13,2,13
Q9BYE0,14,1,13,5,10,4
Q9BZE3,40,1,39,15,26,14
Q9GZT5,28,0,28,16,12,16
Q9GZV9,22,0,22,12,10,12
Q9H9C1,57,15,42,25,45,12
Q9NRV9,11,3,8,7,3,8
Q9NS75,28,0,28,21,7,21
Q9NXE4,80,6,74,46,40,40
Q9NZV7,51,2,49,21,32,19
Q9UBQ5,8,0,8,4,4,4
Q9UJM3,70,17,53,42,41,29
Q9UK58,80,20,60,31,67,13
Q9UN74,86,5,81,45,44,42
Q9UPR3,101,8,93,60,49,52
Q9Y282,22,3,19,15,10,12
Q9Y574,22,0,22,18,4,18
Q9Y5L4,6,1,5,3,4,2
Q9Y6W8,14,0,14,11,3,11
A0A0B4J241,8,0,8,6,2,6
A0AUZ9,123,5,118,66,60,63
A0JD32,13,0,13,8,5,8
A3KN83,147,24,123,74,89,58
A5YM72,32,0,32,24,8,24
A6NKG5,93,0,93,50,43,50
E5RJ46,8,0,8,4,4,4
O00257,46,13,33,23,34,12
O00755,17,0,17,12,5,12
O14522,95,1,94,49,47,48
O43237,60,19,41,31,38,22
O43915,34,0,34,18,16,18
O76015,28,0,28,21,7,21
O95479,60,1,59,30,31,29
P00966,26,6,20,16,16,10
P01275,23,7,16,12,18,5
P09341,5,0,5,2,3,2
P0CH99,24,0,24,18,6,18
P11926,31,0,31,20,11,20
P12524,34,3,31,15,22,12
P24723,34,8,26,18,22,12
P27361,22,4,18,13,7,15
P28360,24,0,24,9,15,9
P35268,10,4,6,5,9,1
P36269,40,0,40,26,14,26
P43652,35,1,34,25,11,24
P54259,181,30,151,83,122,59
P57053,21,10,11,10,15,6
P78314,63,8,55,24,45,18
P81274,73,21,52,44,26,47
P85299,51,13,38,26,34,17
Q07912,86,19,67,46,57,29
Q08648,6,0,6,3,3,3
Q11130,21,0,21,12,9,12
Q12926,26,3,23,16,13,13
Q13077,34,4,30,19,17,17
Q13956,3,0,3,1,2,1
Q14314,29,0,29,20,9,20
Q14953,34,0,34,20,14,20
Q15031,61,2,59,33,30,31
Q15118,42,5,37,19,24,18
Q15256,56,4,52,28,30,26
Q15928,31,0,31,25,6,25
Q16760,119,6,113,65,60,59
Q2M2I8,104,25,79,62,55,49
Q3ZCV2,39,3,36,20,20,19
Q4G0G5,6,0,6,5,1,5
Q4KMG0,137,1,136,89,49,88
Q5TF39,49,0,49,33,16,33
Q5THR3,107,1,106,53,55,52
Q6IEV9,21,0,21,18,3,18
Q6S8J7,35,0,35,20,15,20
Q6UXR8,12,0,12,8,4,8
Q7L0Y3,27,5,22,13,11,16
Q7Z4I7,15,3,12,10,6,9
Q7Z5M8,19,0,19,11,8,11
Q7Z7L8,43,7,36,16,30,13
Q86U02,10,0,10,8,2,8
Q86W34,30,0,30,14,16,14
Q8IW03,13,0,13,10,3,10
Q8IXT5,97,34,63,43,84,13
Q8N1B4,49,3,46,29,21,28
Q8N693,8,0,8,5,3,5
Q8N8G6,13,0,13,11,2,11
Q8N8U3,30,0,30,18,12,18
Q8N988,40,0,40,36,4,36
Q8NAT1,23,2,21,15,6,17
Q8NDC4,7,0,7,2,5,2
Q8NEC7,53,8,45,30,23,30
Q8NEF3,23,4,19,9,14,9
Q8NF50,199,24,175,128,77,122
Q8NHQ8,29,7,22,12,22,7
Q8NHR7,14,0,14,9,5,9
Q8TC05,94,25,69,50,63,31
Q8TC56,80,4,76,47,35,45
Q8TEX9,64,1,63,43,22,42
Q8WTQ7,28,2,26,19,11,17
Q92503,70,8,62,40,32,38
Q92813,24,0,24,13,11,13
Q96BY2,11,0,11,5,6,5
Q96D21,19,0,19,9,10,9
Q96KS0,33,5,28,19,19,14
Q96RF0,59,7,52,38,28,31
Q96RI0,31,2,29,23,8,23
Q96T58,521,127,394,237,385,136
Q99615,21,4,17,8,17,4
Q9BSU3,20,1,19,9,12,8
Q9BTD1,5,0,5,3,2,3
Q9H4D5,52,0,52,36,16,36
Q9H6E5,91,9,82,45,53,38
Q9NQ11,83,1,82,60,24,59
Q9NQZ6,10,1,9,7,4,6
Q9NVF9,16,2,14,9,9,7
Q9NXF8,22,0,22,11,11,11
Q9P206,243,98,145,134,191,52
Q9UGC6,14,0,14,8,6,8
Q9UH77,38,1,37,24,15,23
Q9Y2G3,95,8,87,59,38,57
Q9Y2U5,86,25,61,40,65,21
Q9Y5U5,12,0,12,10,2,10
A6NCW7,41,0,41,32,9,32
A6NGW2,128,0,128,76,52,76
A6NKQ9,11,0,11,4,7,4
A6NL88,43,0,43,17,26,17
O43291,26,4,22,13,17,9
O75474,13,0,13,7,6,7
O94923,45,1,44,25,21,24
O95473,21,0,21,14,7,14
P00395,30,0,30,29,1,29
P01034,7,0,7,3,4,3
P01303,10,3,7,5,8,2
P02679,29,2,27,22,7,22
P04003,50,1,49,28,23,27
P06493,31,10,21,18,13,18
P08579,10,0,10,7,3,7
P08833,31,10,21,19,10,21
