,entry_count,positive_count,negative_count,correctly_guessed,positive_guess_count,negative_guess_count
Q8TAW3,43,0,43,30,13,30
Q8WTW4,21,0,21,15,6,15
Q92953,89,2,87,45,46,43
Q96MT1,43,0,43,34,9,34
Q96Q15,341,29,312,210,146,195
Q99603,12,0,12,8,4,8
Q99946,15,0,15,4,11,4
Q9BSV6,31,5,26,17,17,14
Q9BWV2,22,0,22,6,16,6
Q9BX66,217,52,165,99,152,65
Q9BXP5,70,23,47,28,61,9
Q9C002,3,0,3,3,0,3
Q9C0D3,51,0,51,31,20,31
Q9H2K2,76,3,73,43,36,40
Q9H7T9,38,3,35,15,24,14
Q9H974,29,2,27,19,10,19
Q9HAA7,12,0,12,7,5,7
Q9HBK9,19,2,17,14,5,14
Q9HCP6,30,0,30,24,6,24
Q9NPG2,15,0,15,5,10,5
Q9NRP4,3,0,3,0,3,0
Q9NRY5,60,8,52,38,26,34
Q9NTJ3,96,19,77,53,50,46
Q9UF47,11,0,11,6,5,6
Q9UH62,30,8,22,18,18,12
Q9ULM3,198,41,157,124,99,99
Q9Y4D7,141,1,140,100,40,101
Q9Y5B6,87,15,72,47,49,38
A0A0A6YYK6,8,0,8,4,4,4
A0A0C4DH33,9,0,9,7,2,7
A0A0J9YX35,16,0,16,12,4,12
A0A0K2S4Q6,19,0,19,14,5,14
A0A0U1RRA0,2,0,2,2,0,2
A2RUU4,8,0,8,6,2,6
A6NC42,6,0,6,4,2,4
A6NJU9,102,0,102,38,64,38
A6NMK8,68,0,68,21,47,21
A8MU93,25,4,21,7,22,3
A8MUV8,34,0,34,29,5,29
B5MD39,15,0,15,12,3,12
B7ZC32,77,0,77,44,33,44
C0HM01,2,0,2,2,0,2
O00299,15,5,10,7,9,6
O14521,11,0,11,7,4,7
O14807,8,0,8,6,2,6
O60238,46,14,32,25,35,11
O60343,197,58,139,108,117,80
O60403,24,0,24,21,3,21
O60888,16,0,16,9,7,9
O75223,19,6,13,11,10,9
O75400,137,36,101,77,90,47
O95561,17,2,15,11,8,9
O95998,15,0,15,10,5,10
P00736,40,2,38,29,11,29
P06401,120,25,95,65,76,44
P11388,148,45,103,85,86,62
P15538,30,0,30,12,18,12
P15907,37,1,36,22,16,21
P16284,81,11,70,54,24,57
P20264,36,0,36,24,12,24
P23396,17,8,9,9,10,7
P43026,28,1,27,15,14,14
P48741,22,1,21,9,12,10
P51159,19,5,14,13,11,8
P56556,4,1,3,2,1,3
P61769,15,4,11,8,11,4
P62753,14,5,9,7,10,4
P82970,11,3,8,4,10,1
Q02086,60,12,48,34,28,32
Q03395,15,0,15,9,6,9
Q13107,101,13,88,53,55,46
Q14140,39,0,39,27,12,27
Q14627,24,0,24,20,4,20
Q16655,7,2,5,4,5,2
Q17RP2,30,0,30,19,11,19
Q2VPA4,52,0,52,43,9,43
Q2VPB7,43,1,42,29,15,28
Q53FA7,15,2,13,11,6,9
Q5VU65,137,0,137,94,43,94
Q5XG92,29,0,29,18,11,18
Q5XKR4,30,0,30,19,11,19
Q6ICG8,20,0,20,11,9,11
Q6P4A7,31,1,30,21,11,20
Q6P589,11,0,11,5,6,5
Q6PID8,23,2,21,15,6,17
Q6PII3,28,0,28,7,21,7
Q6XD76,9,0,9,1,8,1
Q6ZNB6,65,15,50,44,30,35
Q6ZUU3,13,0,13,3,10,3
Q7L7L0,4,0,4,0,4,0
Q7Z4K8,52,3,49,27,28,24
Q7Z4P5,33,0,33,14,19,14
Q86VQ0,67,0,67,29,38,29
Q8IUB5,6,0,6,5,1,5
Q8IXJ6,47,14,33,29,28,19
Q8IYX3,85,2,83,42,45,40
Q8N957,119,0,119,54,65,54
Q8NFU7,228,9,219,132,103,125
Q8NGQ4,21,0,21,15,6,15
Q8NH92,25,0,25,22,3,22
Q8TB33,8,0,8,4,4,4
Q8WVI0,1,0,1,0,1,0
Q8WW22,22,5,17,10,15,7
Q96PF1,55,1,54,33,23,32
Q96RD1,28,0,28,24,4,24
Q96RK4,29,0,29,16,13,16
Q99962,23,4,19,12,15,8
Q9BQG0,136,38,98,78,80,56
Q9BSW7,60,6,54,34,28,32
Q9BVA0,75,14,61,44,39,36
Q9BW72,6,0,6,2,4,2
Q9BXW3,2,0,2,2,0,2
Q9BYL1,15,1,14,5,11,4
Q9BZP3,6,0,6,3,3,3
Q9H0R5,40,2,38,30,10,30
Q9H6D3,24,0,24,22,2,22
Q9H6P5,37,0,37,24,13,24
Q9H9L4,48,8,40,28,28,20
Q9NQC1,68,9,59,36,39,29
Q9NS40,129,9,120,53,85,44
Q9NV96,20,0,20,10,10,10
Q9NZM4,151,9,142,79,77,74
Q9UNN4,56,4,52,36,20,36
Q9UNP9,18,3,15,12,9,9
Q9Y221,8,0,8,7,1,7
Q9Y342,16,4,12,11,5,11
Q9Y4J8,87,15,72,49,45,42
A0A0A0MS00,12,0,12,6,6,6
A0A0A6YYG3,7,0,7,6,1,6
A0A0C4DH32,11,0,11,10,1,10
A0A0C4DH42,14,0,14,13,1,13
A0A0K0K1A5,8,0,8,4,4,4
A0A1B0GUT2,8,0,8,3,5,3
A0PJW8,2,0,2,1,1,1
A2A288,37,2,35,17,22,15
A8MTQ0,21,0,21,9,12,9
O60502,78,10,68,46,30,48
O60880,16,5,11,7,10,6
O75072,24,0,24,14,10,14
O75200,27,0,27,13,14,13
O75293,7,0,7,7,0,7
O75319,23,1,22,8,16,7
O95256,58,2,56,38,20,38
O95257,7,0,7,6,1,6
P00156,29,0,29,24,5,24
P01817,11,0,11,8,3,8
P02792,5,0,5,5,0,5
P07320,15,0,15,11,4,11
P0C604,19,0,19,14,5,14
P0CW24,18,0,18,6,12,6
P0DMU7,16,0,16,8,8,8
P0DV79,24,0,24,8,16,8
P10323,27,0,27,21,6,21
P18507,37,2,35,25,12,25
P19878,32,6,26,18,18,14
P20809,12,0,12,7,5,7
P35251,177,47,130,87,123,54
P41595,37,1,36,22,16,21
P49675,20,2,18,9,13,7
P51397,10,5,5,5,8,2
P51878,27,0,27,16,11,16
P53367,37,13,24,23,23,14
P55327,40,17,23,21,22,18
Q06278,89,8,81,69,20,69
Q0VDI3,18,0,18,16,2,16
Q13586,91,27,64,51,59,32
Q13685,30,2,28,20,10,20
Q13889,21,0,21,18,3,18
Q14532,35,0,35,23,12,23
Q14767,136,6,130,93,45,91
Q15438,11,1,10,7,5,6
Q15475,27,3,24,14,16,11
Q16222,26,1,25,20,7,19
Q16650,83,13,70,45,49,34
Q17RM4,52,0,52,38,14,38
Q3KQV9,16,0,16,5,11,5
Q494U1,85,13,72,41,49,36
Q4ZJI4,36,1,35,30,5,31
Q53S08,21,0,21,12,9,12
Q5HYK3,21,0,21,12,9,12
Q5K131,11,0,11,10,1,10
Q5VIR6,52,2,50,37,17,35
Q6FIF0,39,7,32,21,25,14
Q6HA08,56,2,54,29,27,29
Q6IEE7,103,2,101,50,55,48
Q6IFG1,19,2,17,17,0,19
Q6P1S2,23,1,22,9,15,8
Q6PRD7,19,0,19,9,10,9
Q6U736,29,1,28,19,9,20
Q6UY27,7,0,7,7,0,7
Q6ZMJ2,29,0,29,14,15,14
Q71H61,74,0,74,19,55,19
Q7L775,33,2,31,22,13,20
Q8IX90,67,27,40,40,42,25
Q8IZT9,4,0,4,2,2,2
Q8NC42,24,0,24,9,15,9
Q8TAA1,24,2,22,18,8,16
Q8TB45,63,24,39,32,47,16
Q8TBZ6,30,8,22,16,18,12
Q8WVB6,83,14,69,40,55,28
Q92830,53,0,53,33,20,33
Q969U7,30,0,30,20,10,20
Q96AB6,21,1,20,9,13,8
Q96GR4,15,0,15,12,3,12
Q96KF2,7,0,7,6,1,6
Q96MX3,53,8,45,35,20,33
Q96P31,81,0,81,50,31,50
Q99878,2,0,2,0,2,0
Q99928,40,0,40,30,10,30
Q9BPW5,20,2,18,16,6,14
Q9BVC4,26,1,25,23,4,22
Q9BVW6,8,0,8,4,4,4
Q9BX69,114,9,105,61,54,60
Q9BYR0,28,0,28,28,0,28
Q9H1I8,59,10,49,35,32,27
Q9H4L4,61,19,42,32,44,17
Q9H6T0,47,1,46,26,22,25
Q9H8M9,16,1,15,6,11,5
Q9HAT0,13,2,11,9,4,9
Q9P0U3,100,20,80,57,59,41
Q9UHN6,117,6,111,77,44,73
Q9ULL8,207,26,181,112,113,94
Q9UNM6,21,3,18,13,7,14
Q9UPR5,53,2,51,36,17,36
Q9Y286,53,5,48,35,23,30
Q9Y2T6,26,0,26,23,3,23
A0A286YF01,5,0,5,5,0,5
A1X283,99,28,71,51,74,25
A4D0V7,68,2,66,50,20,48
A5PL33,129,16,113,50,91,38
A6NCI5,6,0,6,5,1,5
A8MPY1,49,0,49,35,14,35
O14994,87,15,72,41,59,28
O15118,101,2,99,83,18,83
O75340,18,7,11,10,11,7
O75489,14,1,13,6,9,5
O94804,87,24,63,44,53,34
O95389,24,0,24,22,2,22
O95793,51,6,45,37,20,31
O95925,3,0,3,3,0,3
P06753,20,10,10,11,15,5
P0DKX0,46,0,46,38,8,38
P10606,8,1,7,2,5,3
P11021,43,16,27,23,24,19
P12838,7,0,7,6,1,6
P13611,366,11,355,222,153,213
P17022,49,2,47,32,19,30
P20827,15,2,13,11,6,9
P28845,25,2,23,17,8,17
P30038,45,5,40,30,16,29
P33947,13,0,13,12,1,12
P42679,32,2,30,17,17,15
P51679,26,0,26,25,1,25
P53350,56,17,39,34,25,31
P78426,57,1,56,7,51,6
Q01094,49,8,41,32,23,26
Q03393,10,3,7,5,8,2
Q12968,190,38,152,102,110,80
Q13342,87,15,72,47,49,38
Q13753,97,4,93,49,50,47
Q13790,25,0,25,18,7,18
Q14641,14,2,12,7,9,5
Q14722,43,5,38,18,30,13
Q15388,6,2,4,3,5,1
Q15596,191,32,159,110,103,88
Q16082,10,1,9,5,4,6
Q3LI72,4,0,4,4,0,4
Q496F6,18,0,18,11,7,11
Q4VNC0,85,0,85,62,23,62
Q5T9A4,36,4,32,18,20,16
Q5TBK1,14,2,12,5,9,5
Q6IN97,30,0,30,12,18,12
Q6KF10,37,0,37,17,20,17
Q6PIS1,63,0,63,45,18,45
Q6UVM3,99,1,98,54,46,53
Q6XUX3,66,4,62,42,24,42
Q6ZU35,131,28,103,50,97,34
Q7L5N1,19,0,19,13,6,13
Q7L985,46,0,46,38,8,38
Q86SQ7,55,7,48,28,30,25
Q86V87,50,1,49,35,16,34
Q86Y34,40,0,40,29,11,29
Q8IUQ0,18,0,18,10,8,10
Q8IV50,30,9,21,12,27,3
Q8IVL8,33,0,33,14,19,14
Q8IWD5,52,0,52,32,20,32
Q8IWT1,14,0,14,10,4,10
Q8IXI2,38,1,37,23,14,24
Q8N6K0,13,0,13,3,10,3
Q8NB15,16,3,13,9,10,6
Q8NCR6,20,2,18,9,11,9
Q8NGQ3,27,0,27,27,0,27
Q8TA94,47,3,44,37,7,40
Q8TBZ8,42,2,40,38,2,40
Q8TC26,38,7,31,28,17,21
Q8WV16,47,1,46,30,16,31
Q96BM1,18,2,16,6,12,6
Q96CD2,9,1,8,6,2,7
Q96IY1,16,2,14,11,3,13
Q96JQ2,161,31,130,73,115,46
Q96KN7,103,2,101,49,52,51
Q96KS9,14,1,13,5,10,4
Q96LJ8,36,5,31,21,16,20
Q96MS3,14,0,14,7,7,7
Q99583,30,3,27,17,14,16
Q99797,49,2,47,29,18,31
Q99967,24,0,24,13,11,13
Q9BSE4,42,2,40,24,18,24
Q9BZI1,54,10,44,27,29,25
Q9C0J9,31,3,28,18,16,15
Q9H0D2,145,0,145,76,69,76
Q9H478,6,0,6,2,4,2
Q9H7N4,243,66,177,88,207,36
Q9H8M7,44,3,41,27,20,24
Q9H900,58,8,50,37,21,37
Q9NPE6,44,0,44,29,15,29
Q9NR97,91,1,90,59,33,58
Q9NRX2,6,1,5,1,6,0
Q9NU22,463,36,427,299,188,275
Q9NVP1,54,9,45,33,28,26
Q9UK97,33,2,31,22,11,22
Q9UL01,64,2,62,41,23,41
Q9UM54,89,13,76,51,43,46
Q9Y4F4,206,11,195,107,100,106
Q9Y4R7,42,3,39,24,21,21
Q9Y625,36,0,36,21,15,21
A0A0C4DH39,13,0,13,10,3,10
A0AVI2,115,3,112,84,34,81
A5PLK6,88,1,87,48,41,47
A6NL99,22,0,22,13,9,13
A6NNE9,30,0,30,12,18,12
E7EW31,120,20,100,44,96,24
O00167,56,1,55,38,19,37
O14543,27,0,27,10,17,10
O14618,12,0,12,11,1,11
O15263,1,0,1,1,0,1
O75923,122,4,118,70,52,70
O95573,49,3,46,36,16,33
O95670,8,3,5,3,6,2
P01615,18,0,18,8,10,8
P01906,22,0,22,17,5,17
P03928,1,0,1,0,1,0
P07093,35,1,34,27,9,26
P07602,31,1,30,26,4,27
P10176,3,0,3,1,2,1
P10588,33,6,27,16,19,14
P13725,17,0,17,8,9,8
P14653,32,0,32,21,11,21
P15086,25,0,25,17,8,17
P15313,29,4,25,17,14,15
P16104,7,2,5,2,3,4
P17026,32,5,27,23,14,18
P20333,59,2,57,36,23,36
P28066,24,6,18,17,13,11
P30626,12,3,9,6,7,5
P33897,51,6,45,30,23,28
P38117,9,3,6,6,2,7
P53778,13,1,12,7,5,8
P56211,6,3,3,3,6,0
P63145,39,0,39,17,22,17
P83876,4,1,3,1,4,0
P98171,97,18,79,45,66,31
Q04656,159,28,131,107,70,89
Q05925,26,0,26,8,18,8
Q07065,83,18,65,34,57,26
Q0VD86,20,3,17,11,12,8
Q12972,25,7,18,16,12,13
Q13070,3,0,3,1,2,1
Q13316,109,0,109,15,94,15
Q15459,51,11,40,29,31,20
Q16342,18,0,18,10,8,10
Q16348,56,2,54,43,13,43
Q3SXR2,22,0,22,14,8,14
Q5HYK7,83,15,68,41,45,38
Q5JS13,79,6,73,39,44,35
Q5T742,10,0,10,3,7,3
Q5TEA3,132,3,129,81,48,84
Q6P4I2,35,0,35,23,12,23
Q6T310,21,0,21,17,4,17
Q6ZSC3,32,2,30,17,17,15
Q86Y97,20,0,20,7,13,7
Q8N136,32,0,32,26,6,26
Q8N357,29,1,28,22,8,21
Q8N7C0,20,0,20,16,4,16
Q8N7C3,30,0,30,19,11,19
Q8NCR0,33,0,33,21,12,21
Q8NGB4,19,0,19,15,4,15
Q8NGZ5,21,0,21,17,4,17
Q8NI35,170,15,155,92,91,79
Q8WV19,8,0,8,8,0,8
Q969W3,31,2,29,5,26,5
Q96E93,26,1,25,18,7,19
Q96KN9,34,2,32,16,20,14
Q96N95,31,0,31,22,9,22
Q96NZ8,33,0,33,18,15,18
Q96PE1,132,17,115,85,56,76
Q96PG1,8,0,8,8,0,8
Q96QF7,98,6,92,20,82,16
Q96RU8,33,0,33,17,16,17
Q96S99,30,9,21,14,21,9
Q99653,15,2,13,7,8,7
Q99943,16,1,15,7,10,6
Q99961,34,8,26,21,17,17
Q9BSB4,13,1,12,8,6,7
Q9BSL1,21,4,17,10,13,8
Q9BWF2,39,4,35,16,27,12
Q9BXB4,96,22,74,60,44,52
Q9BZK3,17,2,15,5,14,3
Q9H310,28,0,28,22,6,22
Q9HAC8,13,2,11,6,9,4
Q9HB55,25,0,25,17,8,17
Q9NQC3,175,38,137,94,103,72
Q9NSD5,31,0,31,25,6,25
Q9NX00,13,0,13,8,5,8
Q9NY99,46,0,46,24,22,24
Q9P0L2,115,32,83,49,96,19
Q9P2B4,98,25,73,50,69,29
Q9UBE8,36,0,36,27,9,27
Q9UFB7,46,0,46,22,24,22
Q9UG01,84,1,83,56,27,57
Q9UJA3,71,5,66,36,40,31
Q9UPU7,84,17,67,43,54,30
Q9Y2K2,137,21,116,73,79,58
Q9Y2Y0,14,3,11,9,6,8
Q9Y3P8,26,9,17,15,14,12
Q9Y5G8,82,0,82,52,30,52
A0A0B4J1Z2,16,0,16,10,6,10
A0A1B0GTZ2,16,0,16,8,8,8
A1L188,6,2,4,4,2,4
A8MRT5,108,2,106,43,67,41
A8MWD9,3,0,3,2,1,2
O00142,17,1,16,10,6,11
O00206,80,2,78,68,12,68
O14683,18,6,12,12,8,10
O15514,9,0,9,3,6,3
O43592,62,0,62,44,18,44
O60906,22,0,22,14,8,14
O95747,57,17,40,34,34,23
P04406,35,15,20,20,6,29
P05108,24,0,24,17,7,17
P07099,35,6,29,25,12,23
P07766,12,1,11,10,3,9
P08243,31,3,28,13,19,12
P09228,4,0,4,3,1,3
P0C5Y4,15,0,15,14,1,14
P0C7V6,68,0,68,35,33,35
P0DPK4,12,0,12,12,0,12
P12429,31,8,23,15,22,9
P19957,3,0,3,3,0,3
P23528,16,7,9,8,9,7
P27695,25,5,20,17,9,16
P29317,90,19,71,47,52,38
P36954,6,2,4,3,1,5
P38919,20,2,18,10,12,8
P39059,100,2,98,58,44,56
P42285,64,6,58,39,29,35
P46095,24,0,24,22,2,22
P46734,27,5,22,14,14,13
P52799,35,5,30,18,18,17
P53990,29,5,24,17,11,18
P56704,31,1,30,22,10,21
P62937,15,7,8,7,9,6
Q03001,670,53,617,399,310,360
Q07889,136,27,109,70,91,45
Q13103,34,5,29,16,23,11
Q13323,11,1,10,7,5,6
Q13485,48,4,44,35,13,35
Q13519,17,0,17,8,9,8
Q14CS0,43,11,32,22,30,13
Q15077,10,0,10,7,3,7
Q1XH10,95,3,92,39,57,38
Q2I0M5,10,0,10,8,2,8
Q4VXF1,15,0,15,5,10,5
Q53S58,21,0,21,13,8,13
Q5H9I0,41,0,41,19,22,19
Q5SSJ5,79,26,53,35,64,15
Q5TCY1,143,17,126,53,105,38
Q6UXG2,94,2,92,80,14,80
Q6UXZ3,14,0,14,10,4,10
Q6ZTA4,58,0,58,43,15,43
Q6ZV65,16,0,16,11,5,11
Q6ZW31,59,12,47,23,46,13
Q7L5L3,26,3,23,19,10,16
Q7Z695,41,0,41,34,7,34
Q8IV38,22,3,19,14,7,15
Q8IXL9,3,0,3,2,1,2
Q8IYT1,68,3,65,26,43,25
Q8N1F7,88,26,62,48,56,32
Q8N8B7,31,1,30,18,14,17
Q8NDC0,22,1,21,18,5,17
Q8NDG6,107,3,104,64,42,65
Q8TBE0,83,15,68,37,61,22
Q8TBF8,28,1,27,13,14,14
Q8TED0,43,3,40,24,16,27
Q8TEF2,10,0,10,3,7,3
Q92561,25,1,24,18,8,17
Q969P6,28,1,27,14,13,15
Q96ED9,52,9,43,26,27,25
Q96FX2,4,0,4,4,0,4
Q96JY0,45,3,42,27,19,26
Q96MM7,50,3,47,20,27,23
Q96PV7,125,7,118,60,70,55
Q99590,281,86,195,145,196,85
Q99935,29,0,29,22,7,22
Q9BRA0,18,6,12,7,17,1
Q9BVG3,31,2,29,18,13,18
Q9BXF6,143,52,91,72,111,32
Q9H082,17,0,17,13,4,13
Q9H1M0,10,0,10,9,1,9
Q9H553,29,3,26,19,13,16
Q9H6B1,37,4,33,21,14,23
Q9NP98,33,5,28,16,22,11
Q9NS67,7,0,7,4,3,4
Q9NUD5,17,1,16,11,7,10
Q9NWX5,26,0,26,18,8,18
Q9NY25,17,0,17,10,7,10
Q9NYG2,14,0,14,12,2,12
Q9NYM9,13,4,9,5,10,3
Q9UM11,73,19,54,40,50,23
Q9UMS0,10,0,10,6,4,6
Q9UPS6,217,19,198,80,148,69
Q9Y467,129,15,114,66,72,57
Q9Y5N1,40,0,40,19,21,19
Q9Y5P4,71,17,54,36,50,21
Q9Y5X2,39,6,33,23,16,23
A0A0A0MS15,11,0,11,8,3,8
A0A8V8TLD8,85,0,85,28,57,28
A5A3E0,82,2,80,44,38,44
A8MVA2,19,0,19,19,0,19
A8MXD5,24,1,23,15,10,14
A8MXE2,25,0,25,19,6,19
O14733,38,12,26,20,26,12
O14925,6,0,6,5,1,5
O43772,14,2,12,10,6,8
O60336,212,22,190,116,114,98
O75197,108,1,107,66,43,65
O75900,20,2,18,12,10,10
O95235,124,42,82,70,58,66
P00505,31,8,23,18,11,20
P01601,18,0,18,10,8,10
P04626,97,24,73,62,49,48
P07998,15,0,15,6,9,6
P0C7I6,25,0,25,19,6,19
P0CG43,26,0,26,6,20,6
P0DOY2,14,0,14,6,8,6
P11171,104,37,67,57,76,28
P13591,70,4,66,41,31,39
P16662,36,0,36,25,11,25
P19474,30,2,28,20,12,18
P20020,92,21,71,57,42,50
P22607,64,6,58,34,34,30
P27816,190,79,111,100,113,77
P29401,55,14,41,34,17,38
P33260,32,1,31,20,13,19
P39060,128,9,119,73,64,64
P40933,16,1,15,13,2,14
P41743,55,15,40,30,26,29
P43354,71,13,58,41,41,30
P43363,52,1,51,27,26,26
P51161,8,0,8,8,0,8
P51993,31,1,30,17,15,16
P52741,40,0,40,30,10,30
P55061,14,0,14,13,1,13
P55291,50,0,50,26,24,26
P60371,75,0,75,74,1,74
Q08188,66,5,61,41,22,44
Q13409,68,13,55,39,36,32
Q13829,28,5,23,15,16,12
Q14114,70,0,70,48,22,48
Q14154,61,1,60,33,29,32
Q14318,24,4,20,15,11,13
Q14331,19,3,16,9,11,8
Q16540,6,0,6,0,6,0
Q16589,32,2,30,22,10,22
Q5BIV9,8,0,8,4,4,4
Q5H9B9,42,5,37,16,31,11
Q5VUJ9,18,0,18,4,14,4
Q6DN90,141,29,112,65,99,42
Q6Q0C1,18,0,18,13,5,13
Q6UWK7,5,0,5,3,2,3
Q6ZW13,20,0,20,7,13,7
Q7RTZ1,56,1,55,40,15,41
Q7Z5D8,12,0,12,6,6,6
Q86VV4,50,1,49,28,21,29
Q86WJ1,72,8,64,45,31,41
Q8IV61,58,3,55,35,24,34
Q8IVB4,39,3,36,28,14,25
Q8IWA4,50,1,49,31,18,32
Q8IYA2,96,0,96,50,46,50
Q8N448,58,1,57,32,27,31
Q8N6G2,30,1,29,19,12,18
Q8TAX7,47,0,47,30,17,30
Q8TC84,23,1,22,10,14,9
Q8WV44,43,8,35,20,31,12
Q969F8,26,0,26,17,9,17
Q96BJ8,49,1,48,22,28,21
Q96BQ5,15,1,14,5,9,6
Q96BR6,43,2,41,33,12,31
Q96C34,49,6,43,28,27,22
Q96EF9,28,1,27,21,8,20
Q96JP0,40,0,40,29,11,29
Q96R69,23,0,23,22,1,22
Q96RB7,24,0,24,20,4,20
Q96RR4,65,15,50,29,51,14
Q96SK3,54,1,53,41,14,40
Q9BV10,26,2,24,19,5,21
Q9BYX4,65,7,58,41,31,34
Q9H0A3,18,0,18,11,7,11
Q9H2X6,151,14,137,102,61,90
Q9H3Y8,21,7,14,14,10,11
Q9H9H4,17,2,15,10,9,8
Q9HA38,28,3,25,17,14,14
Q9HAK2,64,0,64,36,28,36
Q9HB71,19,6,13,10,11,8
Q9NR96,89,3,86,58,30,59
Q9NV31,10,2,8,4,4,6
Q9NWQ8,74,24,50,41,45,29
Q9NZ71,103,8,95,57,54,49
Q9P2H3,54,0,54,39,15,39
Q9UKT5,39,4,35,23,20,19
Q9Y265,29,6,23,16,11,18
Q9Y2G4,61,8,53,30,37,24
Q9Y3Q3,13,0,13,9,4,9
Q9Y694,40,0,40,30,10,30
A0A075B6T8,8,0,8,6,2,6
A0A087WSY4,20,0,20,17,3,17
A0A1W2PPD8,39,0,39,29,10,29
A0A286YFK9,1,0,1,1,0,1
A4D1F6,77,0,77,60,17,60
A6NH11,16,0,16,8,8,8
A6NI86,27,0,27,14,13,14
A8MQB3,24,0,24,16,8,16
A8MTT3,5,0,5,5,0,5
E9PJ23,28,0,28,11,17,11
H3BQW9,8,0,8,1,7,1
O14514,132,7,125,91,46,86
O14598,13,1,12,5,9,4
O14830,71,5,66,33,43,28
O15232,38,2,36,27,13,25
O43294,74,27,47,43,36,38
O60303,159,26,133,61,124,35
O60443,36,2,34,21,17,19
O75354,34,1,33,19,14,20
O75459,12,2,10,2,12,0
O75563,32,8,24,19,17,15
O95486,112,1,111,75,36,76
P08100,18,2,16,15,1,17
P0C7U1,9,0,9,6,3,6
P0C7X4,8,0,8,3,5,3
P0CG38,86,5,81,49,42,44
P0DKX4,4,0,4,3,1,3
P11086,15,0,15,9,6,9
P11844,11,0,11,9,2,9
P16260,14,1,13,9,4,10
P24593,20,4,16,10,14,6
P33076,99,7,92,66,40,59
P33764,2,0,2,2,0,2
P49895,12,0,12,8,4,8
P52655,20,5,15,14,11,9
P56537,25,8,17,14,5,20
P86790,35,7,28,24,18,17
P98160,427,18,409,247,190,237
P98169,79,4,75,59,20,59
Q02325,7,0,7,4,3,4
Q07837,50,1,49,36,15,35
Q12996,35,4,31,18,17,18
Q13310,58,17,41,32,33,25
Q15906,30,8,22,14,22,8
Q16572,35,2,33,24,13,22
Q16611,8,0,8,5,3,5
Q3LXA3,49,9,40,26,28,21
Q3ZAQ7,6,0,6,4,2,4
Q5T7P3,22,0,22,20,2,20
Q5TA77,14,0,14,9,5,9
Q5TEZ5,8,2,6,4,4,4
Q5TGY1,42,0,42,31,11,31
Q5VTT2,18,0,18,15,3,15
Q6P087,23,1,22,16,8,15
Q6PEW1,30,0,30,14,16,14
Q6UX68,68,0,68,44,24,44
Q6ZNQ3,16,0,16,10,6,10
Q7L0X2,71,0,71,42,29,42
Q86VR8,21,0,21,8,13,8
Q86W26,53,2,51,26,27,26
Q86YW0,39,0,39,28,11,28
Q8IWA5,32,0,32,21,11,21
Q8IWY9,113,10,103,57,62,51
Q8IYB9,52,0,52,40,12,40
Q8N0Y3,15,0,15,15,0,15
Q8N1S5,26,2,24,21,7,19
Q8NGN1,26,0,26,22,4,22
Q8TBZ3,76,19,57,42,47,29
Q8WWA0,26,1,25,11,16,10
Q8WXG1,20,0,20,12,8,12
Q92485,24,0,24,21,3,21
Q92598,61,15,46,32,34,27
Q92664,26,3,23,19,10,16
Q92914,14,0,14,9,5,9
Q96CB8,82,11,71,44,47,35
Q96EP0,82,16,66,48,42,40
Q96EP1,70,10,60,35,41,29
Q96GW9,45,1,44,26,20,25
Q96IS3,7,0,7,3,4,3
Q96S37,34,0,34,29,5,29
Q96T66,12,0,12,8,4,8
Q9BXW6,84,14,70,54,40,44
Q9BY84,107,11,96,61,53,54
